업종명,업소명,소재지(도로명),소재지(지번),위도,경도,데이터기준일자
일반음식점,중앙복돼지,제주특별자치도 서귀포시 중앙로48번길 35 (서귀동),제주특별자치도 서귀포시 서귀동 270번지 31호 ,33.2498261,126.5652949,2018-02-23
일반음식점,효진이네,제주특별자치도 서귀포시 동문로 66-1 (서귀동),제주특별자치도 서귀포시 서귀동 256번지 35호 ,33.2489825,126.5671908,2018-02-23
일반음식점,이조삼계탕,제주특별자치도 서귀포시 중산간동로 7740 (토평동),제주특별자치도 서귀포시 토평동 1287번지 3호 ,33.2681137,126.5893464,2018-02-23
일반음식점,사해방,제주특별자치도 서귀포시 중문관광로 338 (대포동),제주특별자치도 서귀포시 대포동 747번지 ,33.2501856,126.4315441,2018-02-23
일반음식점,서귀포화정식당,제주특별자치도 서귀포시 중앙로47번길 24 (서귀동),제주특별자치도 서귀포시 서귀동 320번지 10호 ,33.2484506,126.5592344,2018-02-23
일반음식점,지정식당,제주특별자치도 서귀포시 서문로 31 (서귀동),제주특별자치도 서귀포시 서귀동 321번지 1호 ,33.2500772,126.5588568,2018-02-23
일반음식점,한라성,제주특별자치도 서귀포시 돈내코로 95 (상효동),제주특별자치도 서귀포시 상효동 1457번지 2호 ,33.2994935,126.5866758,2018-02-23
일반음식점,동해옛날보리빵,제주특별자치도 서귀포시 천제연로 184 (중문동),제주특별자치도 서귀포시 중문동 2119번지 3호 ,33.2515901,126.4243339,2018-02-23
일반음식점,강정천식당, ,제주특별자치도 서귀포시 강정동 4445번지 7호 ,33.2615636,126.49447,2018-02-23
일반음식점,김서방연탄구이,제주특별자치도 서귀포시 대정읍 하모상가로 25,제주특별자치도 서귀포시 대정읍 하모리 945번지 4호 ,33.2216363,126.2515553,2018-02-23
일반음식점,항구식당,제주특별자치도 서귀포시 대정읍 하모항구로 64,제주특별자치도 서귀포시 대정읍 하모리 770번지 7호 ,33.2191275,126.2513124,2018-02-23
일반음식점,수정식당,제주특별자치도 서귀포시 대정읍 신영로37번길 1,제주특별자치도 서귀포시 대정읍 하모리 1168번지 1호 ,33.2225942,126.248255,2018-02-23
일반음식점,덕성식당,제주특별자치도 서귀포시 안덕면 사계남로 145,제주특별자치도 서귀포시 안덕면 사계리 2130번지 ,33.2285542,126.3054478,2018-02-23
일반음식점,정의골식당,제주특별자치도 서귀포시 표선면 성읍정의현로34번길 36,제주특별자치도 서귀포시 표선면 성읍리 868번지 1호 ,33.3865936,126.8015003,2018-02-23
일반음식점,환영식당,제주특별자치도 서귀포시 표선면 표선동서로 180,제주특별자치도 서귀포시 표선면 표선리 1014번지 4호 ,33.3202655,126.8302759,2018-02-23
일반음식점,마이도,제주특별자치도 서귀포시 성산읍 동류암로 43-1,제주특별자치도 서귀포시 성산읍 고성리 316번지 12호 ,33.4486867,126.915859,2018-02-23
일반음식점,일출봉등경돌,제주특별자치도 서귀포시 성산읍 일출로 279,제주특별자치도 서귀포시 성산읍 성산리 187번지 ,33.4626117,126.9346099,2018-02-23
일반음식점,제주랑,제주특별자치도 서귀포시 성산읍 성산중앙로40번길 14,제주특별자치도 서귀포시 성산읍 성산리 190번지 ,33.4629013,126.9347408,2018-02-23
일반음식점,남경미락,제주특별자치도 서귀포시 안덕면 사계남로 190-7,제주특별자치도 서귀포시 안덕면 사계리 2032번지 3호 ,33.2302184,126.3089494,2018-02-23
일반음식점,성읍버들집,제주특별자치도 서귀포시 표선면 서성일로 103,제주특별자치도 서귀포시 표선면 성읍리 417번지 4호 ,33.3997099,126.8059435,2018-02-23
일반음식점,옛장터가든,제주특별자치도 서귀포시 남원읍 태위로700번길 7,제주특별자치도 서귀포시 남원읍 남원리 79번지 3호 ,33.279117,126.7218125,2018-02-23
일반음식점,맛나식당,제주특별자치도 서귀포시 성산읍 동류암로 41,제주특별자치도 서귀포시 성산읍 고성리 316번지 9호 ,33.4485794,126.9160712,2018-02-23
일반음식점,돌구들장오겹살,제주특별자치도 서귀포시 대정읍 상모로 322,제주특별자치도 서귀포시 대정읍 하모리 820번지 23호 ,33.222509,126.2549586,2018-02-23
일반음식점,부촌식당,제주특별자치도 서귀포시 성산읍 동류암로 33,제주특별자치도 서귀포시 성산읍 고성리 314번지 6호 ,33.4489266,126.9170058,2018-02-23
일반음식점,서울훈이네식당,제주특별자치도 서귀포시 성산읍 성산등용로 3,제주특별자치도 서귀포시 성산읍 성산리 230번지 14호 ,33.4643213,126.9336864,2018-02-23
일반음식점,제주해풍,제주특별자치도 서귀포시 칠십리로 41 (서귀동),제주특별자치도 서귀포시 서귀동 660번지 8호 ,33.2410335,126.5617669,2018-02-23
일반음식점,중문CC육모정,제주특별자치도 서귀포시 중문관광로72번길 60 (색달동),제주특별자치도 서귀포시 색달동 2101번지 ,33.2520261,126.40774,2018-02-23
일반음식점,중문CC사모정,제주특별자치도 서귀포시 중문관광로72번길 60 (색달동),제주특별자치도 서귀포시 색달동 2101번지 ,33.2520261,126.40774,2018-02-23
일반음식점,중문CC클럽하우스,제주특별자치도 서귀포시 중문관광로72번길 60 (색달동),제주특별자치도 서귀포시 색달동 2101번지 ,33.2520261,126.40774,2018-02-23
일반음식점,만금식당,제주특별자치도 서귀포시 하효중앙로 4 (하효동),제주특별자치도 서귀포시 하효동 1028번지 1호 ,33.2509258,126.6198381,2018-02-23
일반음식점,원담,제주특별자치도 서귀포시 칠십리로 59 (서귀동),제주특별자치도 서귀포시 서귀동 669번지 1호 ,33.2402283,126.5626964,2018-02-23
일반음식점,맛드리분식,제주특별자치도 서귀포시 부두로 53 (서귀동),제주특별자치도 서귀포시 서귀동 784번지 1호 ,33.2403352,126.564774,2018-02-23
일반음식점,방파제,제주특별자치도 서귀포시 칠십리로 49 (서귀동),제주특별자치도 서귀포시 서귀동 667번지 2호 ,33.2405568,126.5620999,2018-02-23
일반음식점,수궁식당,제주특별자치도 서귀포시 중정로5번길 19 (서귀동),제주특별자치도 서귀포시 서귀동 322번지 12호 ,33.2489467,126.558165,2018-02-23
일반음식점,올레서귀포청정횟집,제주특별자치도 서귀포시 중앙로54번길 36 (서귀동),제주특별자치도 서귀포시 서귀동 276번지 3호 ,33.2497641,126.5635104,2018-02-23
일반음식점,천제연토속,제주특별자치도 서귀포시 천제연로 45 (색달동),제주특별자치도 서귀포시 색달동 2539번지 ,33.256793,126.4107913,2018-02-23
일반음식점,나들이분식,제주특별자치도 서귀포시 정방로 7-2 (서귀동),제주특별자치도 서귀포시 서귀동 214번지 ,33.2479606,126.5681786,2018-02-23
일반음식점,락타이,제주특별자치도 서귀포시 명동로 34 (서귀동),제주특별자치도 서귀포시 서귀동 410번지 6호 ,33.2473714,126.5656333,2018-02-23
일반음식점,새만부정,제주특별자치도 서귀포시 칠십리로 135 (서귀동),제주특별자치도 서귀포시 서귀동 72번지 ,33.2437362,126.5684642,2018-02-23
일반음식점,승리분식,제주특별자치도 서귀포시 천제연로 183 (중문동),제주특별자치도 서귀포시 중문동 2084번지 1호 ,33.2518857,126.4242535,2018-02-23
일반음식점,해심갈비,제주특별자치도 서귀포시 천제연로 203-4 (중문동),제주특별자치도 서귀포시 중문동 2018번지 8호 ,33.2519011,126.4266075,2018-02-23
일반음식점,원보뷔페1호점,제주특별자치도 서귀포시 이어도로 1065 (서호동),제주특별자치도 서귀포시 서호동 24번지 ,33.2461154,126.5244785,2018-02-23
일반음식점,씨에스호텔천제연,제주특별자치도 서귀포시 중문관광로 198 (중문동),제주특별자치도 서귀포시 중문동 2563번지 1호 ,33.2429044,126.4204352,2018-02-23
일반음식점,너랑나랑,제주특별자치도 서귀포시 동홍중앙로66번길 5 1층 (동홍동),제주특별자치도 서귀포시 동홍동 412번지 4호 1층 ,33.2566335,126.5727546,2018-02-23
일반음식점,왕자반점,제주특별자치도 서귀포시 정방로 7-5 (서귀동),제주특별자치도 서귀포시 서귀동 220번지 18호 ,33.2480132,126.5685168,2018-02-23
일반음식점,몰질음식점,제주특별자치도 서귀포시 이어도로 598 (강정동),제주특별자치도 서귀포시 강정동 4521번지 8호 ,33.2353646,126.4803661,2018-02-23
일반음식점,어멍뚝배기,제주특별자치도 서귀포시 부두로 35 (서귀동),제주특별자치도 서귀포시 서귀동 768번지 ,33.2418455,126.5650176,2018-02-23
일반음식점,위호텔 아잘리아,제주특별자치도 서귀포시 1100로 453-95 (회수동),제주특별자치도 서귀포시 회수동 30번지 ,33.2862186,126.4442655,2018-02-23
일반음식점,나주곰탕,제주특별자치도 서귀포시 솔동산로22번길 21 (서귀동),제주특별자치도 서귀포시 서귀동 587번지 3호 ,33.2442838,126.5620839,2018-02-23
일반음식점,동해미락,제주특별자치도 서귀포시 칠십리로 133 (서귀동),제주특별자치도 서귀포시 서귀동 72번지 1호 ,33.2436722,126.5683032,2018-02-23
일반음식점,모슬포포구식당,제주특별자치도 서귀포시 대정읍 하모항구로 54,제주특별자치도 서귀포시 대정읍 하모리 770번지 39호 ,33.2183711,126.2507418,2018-02-23
일반음식점,그리운바다성산포,제주특별자치도 서귀포시 성산읍 성산등용로 94,제주특별자치도 서귀포시 성산읍 성산리 360번지 10호 ,33.4697602,126.9300546,2018-02-23
일반음식점,다시정식당,제주특별자치도 서귀포시 표선면 표선동서로 177-1,제주특별자치도 서귀포시 표선면 표선리 1010번지 5호 ,33.3203065,126.82937,2018-02-23
일반음식점,멕시칸동남체인점,제주특별자치도 서귀포시 성산읍 동류암로39번길 9,제주특별자치도 서귀포시 성산읍 고성리 325번지 7호 ,33.448179,126.9157492,2018-02-23
일반음식점,신산나들목,제주특별자치도 서귀포시 성산읍 일주동로 5100,제주특별자치도 서귀포시 성산읍 신산리 974번지 6호 (지상1층) ,33.4143696,126.8999778,2018-02-23
일반음식점,미조리횟집,제주특별자치도 서귀포시 남원읍 공천포로 93,제주특별자치도 서귀포시 남원읍 신례리 27번지 1호 ,33.266458,126.6429427,2018-02-23
일반음식점,호박식당,제주특별자치도 서귀포시 표선면 성읍서문로 6,제주특별자치도 서귀포시 표선면 성읍리 827번지 ,33.3869864,126.8007286,2018-02-23
일반음식점,더리트리브,제주특별자치도 서귀포시 안덕면 화순로 67,제주특별자치도 서귀포시 안덕면 화순리 241번지 ,33.2479612,126.3386479,2018-02-23
일반음식점,윤정식당,제주특별자치도 서귀포시 성산읍 성산등용로 19,제주특별자치도 서귀포시 성산읍 성산리 234번지 2호 ,33.465294,126.9324083,2018-02-23
일반음식점,태흥2리어촌계횟집,제주특별자치도 서귀포시 남원읍 남태해안로 509,제주특별자치도 서귀포시 남원읍 태흥리 375번지 3호 ,33.2874922,126.7494715,2018-02-23
일반음식점,한라가든,제주특별자치도 서귀포시 안덕면 화순중앙로 52-4,제주특별자치도 서귀포시 안덕면 화순리 318번지 7호 ,33.2477034,126.3351398,2018-02-23
일반음식점,전망좋은집,제주특별자치도 서귀포시 성산읍 일출로 248,제주특별자치도 서귀포시 성산읍 성산리 399번지 8호 ,33.4606616,126.9325264,2018-02-23
일반음식점,종명식당,제주특별자치도 서귀포시 중앙로89번길 12 (서귀동),제주특별자치도 서귀포시 서귀동 301번지 5호 ,33.2524822,126.5595126,2018-02-23
일반음식점,은영이네식당,제주특별자치도 서귀포시 부두로 51 1층 (서귀동),제주특별자치도 서귀포시 서귀동 779번지 ,33.2404716,126.5646398,2018-02-23
일반음식점,대도식당,제주특별자치도 서귀포시 솔동산로22번길 18-3 (서귀동),제주특별자치도 서귀포시 서귀동 587번지 27호 ,33.2439202,126.5625255,2018-02-23
일반음식점,아서원,제주특별자치도 서귀포시 일주동로 8143 (하효동),제주특별자치도 서귀포시 하효동 629번지 2호 ,33.2603577,126.6173331,2018-02-23
일반음식점,혼차롱식개집,제주특별자치도 서귀포시 동문로 50 (서귀동),제주특별자치도 서귀포시 서귀동 257번지 8호 ,33.2496881,126.5657575,2018-02-23
일반음식점,대일추어탕,제주특별자치도 서귀포시 일주동로 8710 (서홍동),제주특별자치도 서귀포시 서홍동 442번지 8호 ,33.2528977,126.5579456,2018-02-23
일반음식점,몰고랑식당,제주특별자치도 서귀포시 장수로 72 (서홍동),제주특별자치도 서귀포시 서홍동 397번지 132호 ,33.2562676,126.5603369,2018-02-23
일반음식점,마스로,제주특별자치도 서귀포시 천제연로185번길 3 (중문동),제주특별자치도 서귀포시 중문동 2081번지 6호 ,33.2520755,126.4243563,2018-02-23
일반음식점,벌집식당,제주특별자치도 서귀포시 태평로 416 (서귀동),제주특별자치도 서귀포시 서귀동 573번지 3호 ,33.2447512,126.5648456,2018-02-23
일반음식점,수희식당,제주특별자치도 서귀포시 태평로 377 (서귀동),제주특별자치도 서귀포시 서귀동 447번지 (1 2층) ,33.245398,126.5612867,2018-02-23
일반음식점,동원참치,제주특별자치도 서귀포시 동홍로8번길 8-1 (서귀동),제주특별자치도 서귀포시 서귀동 251번지 3호 ,33.2490272,126.5687256,2018-02-23
일반음식점,주식회사탐궁,제주특별자치도 서귀포시 월드컵로 32 (법환동),제주특별자치도 서귀포시 법환동 1652번지 2호 ,33.2468165,126.5066967,2018-02-23
